173,18.6921,13154.0283
174,18.3077,13068.2441
175,18.072,13031.5195
176,17.7366,12971.4238
177,17.3211,12910.2998
178,17.04,12817.5801
179,17.1739,12780.3682
180,16.7833,12720.2158
181,16.7369,12668.0117
182,16.3999,12613.5596
183,16.5998,12533.9717
184,16.7098,12509.8564
185,16.6955,12442.668
186,16.6343,12412.8164
187,17.124,12315.5918
188,16.9312,12308.9805
189,17.204,12251.2402
190,17.2183,12231.96
191,17.4423,12198.0918
192,17.2608,12155.292
193,17.704,12126.7959
194,17.7019,12088.2275
195,17.7737,12072.4805
196,17.5524,12025.2637
197,17.9013,12009.0557
198,17.7728,11928.6963
199,18.1525,11845.9883
200,18.1671,11920.5117
201,18.5183,11911.5283
202,18.5663,11879.5918
203,18.8278,11870.6162
204,18.8252,11841.5244
205,19.1751,11812.8359
206,19.1625,11806.4355
207,19.5038,11801.2598
208,19.5321,11744.0361
209,19.7185,11767.5
210,19.706,11713.376
211,20.0569,11745.0039
212,20.1054,11684.3037
213,20.4136,11706.4043
214,20.3087,11680.0996
215,20.7072,11682.0244
216,20.5839,11651.6484
217,20.9732,11654.3281
218,21.03,11625.1162
219,21.4751,11623.8564
220,21.5327,11612.0684
221,21.9757,11616.6641
222,22.0302,11599.4922
223,22.2348,11604.5879
224,22.2603,11568.5322
225,22.6601,11551.7764
226,22.5943,11556.1562
227,22.9679,11582.708
228,23.1845,11580.6719
229,23.7344,11586.04
230,23.7864,11544.8076
231,24.4328,11586.3799
232,24.4466,11572.7197
233,25.1373,11564.3799
234,25.2623,11579.4717
235,25.8634,11592.04
236,26.0177,11564.748
237,26.631,11582.6963
238,26.5039,11604.7637
239,26.6116,11598.1318
240,26.48,11629.7598
241,27.0756,11647.1201
242,27.1382,11649.9121
243,27.5374,11669.8604
244,27.4924,11675.7041
245,28.0524,11697.04
246,28.6355,11708.5439
247,29.3063,11681.9639
248,29.8935,11726.8564
249,31.1849,11746.3242
250,32.2979,11753.3877
251,33.6999,11775.668
252,34.7479,11780.0596
253,36.6525,11779.5918
254,43.8336,11780.2002
255,51.6833,11831.0156
256,52.3319,11810.9482
